protein_og	scaffold	start	end	strand	gene	product
BigNatCCMP2755000266_OG0000392	scaffold_1	1062037	1062957	+	gw1.1.195.1	23889
BigNatCCMP2755000267_OG0001542	scaffold_1	1063171	1063440	+	gw1.1.298.1	26418
BigNatCCMP2755000268_OG0001463	scaffold_1	1064357	1066435	-	aug1.1_g280	125572
BigNatCCMP2755000269_OG0007104	scaffold_1	1066905	1068252	+	aug1.1_g281	125573
BigNatCCMP2755000270_OG0007104	scaffold_1	1071950	1074031	+	estExt_fgenesh1_pg.C_10240	84866
BigNatCCMP2755000271_OG0439339	scaffold_1	1074908	1075870	+	fgenesh1_pg.1_#_242	66207
BigNatCCMP2755000272_OG0003105	scaffold_1	1076977	1078410	-	e_gw1.1.400.1	33306
BigNatCCMP2755000273_OG0000541	scaffold_1	1079259	1080915	+	estExt_fgenesh1_pg.C_10243	84867
BigNatCCMP2755000274_OG0003878	scaffold_1	1082336	1086871	-	aug1.1_g286	125578
BigNatCCMP2755000275_OG0003878	scaffold_1	1088407	1089701	-	fgenesh1_pg.1_#_246	66211
BigNatCCMP2755000276_OG0003878	scaffold_1	1093405	1099320	-	fgenesh1_pg.1_#_247	66212
BigNatCCMP2755000277_OG0000315	scaffold_1	1100718	1103988	+	estExt_Genewise1Plus.C_10189	51478
BigNatCCMP2755000278_OG0000442	scaffold_1	1105548	1109992	-	estExt_fgenesh1_pg.C_10248	84868
BigNatCCMP2755000279_OG0026745	scaffold_1	1110363	1111721	+	estExt_fgenesh1_pg.C_10249	84869
BigNatCCMP2755000280_OG0096461	scaffold_1	1112566	1113768	-	fgenesh1_pg.1_#_251	66216
BigNatCCMP2755000281_OG0005177	scaffold_1	1114899	1116761	-	fgenesh1_pg.1_#_252	66217
BigNatCCMP2755000282_OG0642659	scaffold_1	1117370	1118462	+	aug1.1_g293	125585
BigNatCCMP2755000283_OG0003006	scaffold_1	1125370	1127541	-	aug1.1_g294	125586
BigNatCCMP2755000284_OG0439340	scaffold_1	1128825	1130420	-	fgenesh1_kg.1_#_101_#_7027_1_CFAO_EXTA	58762
BigNatCCMP2755000285_OG0020851	scaffold_1	1132564	1134303	-	aug1.1_g296	125588
BigNatCCMP2755000286_OG0020851	scaffold_1	1135105	1139202	-	fgenesh1_pg.1_#_255	66220
BigNatCCMP2755000287_OG0007502	scaffold_1	1140397	1149802	-	fgenesh1_pg.1_#_256	66221
BigNatCCMP2755000288_OG0000744	scaffold_1	1151579	1152253	+	e_gw1.1.204.1	33182
BigNatCCMP2755000289_OG0001142	scaffold_1	1155617	1160930	-	fgenesh1_pg.1_#_258	66223
BigNatCCMP2755000290_OG0000846	scaffold_1	1162249	1163891	-	estExt_Genewise1Plus.C_10197	51483
BigNatCCMP2755000291_OG0000355	scaffold_1	1164266	1164904	+	estExt_Genewise1Plus.C_10199	51485
BigNatCCMP2755000292_OG0002466	scaffold_1	1166119	1167812	-	fgenesh1_pg.1_#_261	66226
BigNatCCMP2755000293_OG0439225	scaffold_1	1171126	1173520	-	fgenesh1_pg.1_#_262	66227
BigNatCCMP2755000294_OG0023444	scaffold_1	1174740	1176918	+	fgenesh1_pg.1_#_263	66228
BigNatCCMP2755000295_OG0000042	scaffold_1	1178081	1178864	-	estExt_Genewise1Plus.C_10201	51487
BigNatCCMP2755000296_OG0132131	scaffold_1	1179408	1181217	+	fgenesh1_pg.1_#_265	66230
BigNatCCMP2755000297_OG0175528	scaffold_1	1181721	1185103	-	estExt_fgenesh1_pg.C_10265	84876
BigNatCCMP2755000298_OG0439341	scaffold_1	1186714	1187004	-	gw1.1.283.1	26109
BigNatCCMP2755000299_OG0004970	scaffold_1	1188950	1190574	-	estExt_fgenesh1_pg.C_10267	84877
BigNatCCMP2755000300_OG0000069	scaffold_1	1190795	1191887	+	aug1.1_g312	125604
BigNatCCMP2755000301_OG0000445	scaffold_1	1194445	1199780	-	estExt_fgenesh1_pg.C_10269	84878
BigNatCCMP2755000302_OG0029226	scaffold_1	1200802	1202709	+	estExt_fgenesh1_pg.C_10270	84879
BigNatCCMP2755000303_OG0004807	scaffold_1	1209893	1212850	+	aug1.1_g316	125608
BigNatCCMP2755000304_OG0002112	scaffold_1	1214039	1225162	+	estExt_fgenesh1_pg.C_10273	84880
BigNatCCMP2755000305_OG0002152	scaffold_1	1225654	1229739	-	estExt_fgenesh1_pg.C_10274	84881
BigNatCCMP2755000306_OG0000015	scaffold_1	1231880	1237301	+	fgenesh1_pg.1_#_276	66241
BigNatCCMP2755000307_OG1389717	scaffold_1	1244786	1245106	+	aug1.1_g324	125616
BigNatCCMP2755000308_OG0000013	scaffold_1	1245145	1248550	+	aug1.1_g325	125617
BigNatCCMP2755000309_OG0002600	scaffold_1	1249427	1251416	-	estExt_fgenesh1_pg.C_10278	84883
BigNatCCMP2755000310_OG0087307	scaffold_1	1251682	1253173	+	estExt_fgenesh1_pg.C_10279	84884
BigNatCCMP2755000311_OG0000434	scaffold_1	1255168	1258292	-	e_gw1.1.413.1	33309
BigNatCCMP2755000312_OG0255537	scaffold_1	1259368	1265903	+	fgenesh1_pg.1_#_282	66247
BigNatCCMP2755000313_OG0002830	scaffold_1	1267653	1269993	+	estExt_fgenesh1_pg.C_10282	84885
BigNatCCMP2755000314_OG0088554	scaffold_1	1270302	1277785	-	fgenesh1_pg.1_#_284	66249
BigNatCCMP2755000315_OG0022806	scaffold_1	1278173	1281301	+	fgenesh1_pg.1_#_285	66250
BigNatCCMP2755000316_OG1389718	scaffold_1	1282836	1285701	-	fgenesh1_pg.1_#_286	66251
BigNatCCMP2755000317_OG0000908	scaffold_1	1286582	1296159	+	fgenesh1_pg.1_#_287	66252
BigNatCCMP2755000318_OG0001231	scaffold_1	1297133	1298343	-	estExt_Genewise1Plus.C_10215	51490
BigNatCCMP2755000319_OG0005039	scaffold_1	1298886	1299308	+	gw1.1.242.1	25039
BigNatCCMP2755000320_OG0042750	scaffold_1	1300148	1307561	-	estExt_fgenesh1_pg.C_10289	84887
BigNatCCMP2755000321_OG0324884	scaffold_1	1308065	1310457	+	fgenesh1_pg.1_#_291	66256
BigNatCCMP2755000322_OG0641955	scaffold_1	1310648	1314431	-	aug1.1_g342	125634
BigNatCCMP2755000323_OG0642537	scaffold_1	1314792	1324743	+	fgenesh1_pg.1_#_293	66258
BigNatCCMP2755000324_OG0005762	scaffold_1	1325762	1327659	-	estExt_fgenesh1_pg.C_10293	84888
BigNatCCMP2755000325_OG0255538	scaffold_1	1330782	1332188	-	estExt_fgenesh1_pg.C_10294	84889
BigNatCCMP2755000326_OG0000011	scaffold_1	1332450	1336294	+	fgenesh1_pg.1_#_296	66261
BigNatCCMP2755000327_OG0004297	scaffold_1	1338471	1340192	-	fgenesh1_kg.1_#_119_#_8752_0_CFAO8497.b1_CFAO_EXTA	58780
BigNatCCMP2755000328_OG0004297	scaffold_1	1341463	1343167	-	aug1.1_g348	125640
BigNatCCMP2755000329_OG0175529	scaffold_1	1343870	1351474	+	fgenesh1_pg.1_#_298	66263
BigNatCCMP2755000330_OG0000026	scaffold_1	1352694	1356393	-	fgenesh1_pg.1_#_299	66264
BigNatCCMP2755000331_OG0001349	scaffold_1	1356799	1361008	+	fgenesh1_pg.1_#_300	66265
BigNatCCMP2755000332_OG0000712	scaffold_1	1361857	1362568	-	fgenesh1_kg.1_#_120_#_6614_1_CFAO_EXTA	58781
BigNatCCMP2755000333_OG0006163	scaffold_1	1366731	1369040	+	aug1.1_g353	125645
BigNatCCMP2755000334_OG0000908	scaffold_1	1371058	1378384	-	estExt_fgenesh1_pg.C_10302	84892
BigNatCCMP2755000335_OG0000233	scaffold_1	1379302	1388131	+	estExt_Genewise1Plus.C_10223	51495
BigNatCCMP2755000336_OG0642660	scaffold_1	1388835	1390278	-	estExt_fgenesh1_pg.C_10305	84894
BigNatCCMP2755000337_OG0000022	scaffold_1	1390842	1391021	+	e_gw1.1.500.1	32874
BigNatCCMP2755000338_OG0000531	scaffold_1	1392365	1402289	-	fgenesh1_pg.1_#_307	66272
BigNatCCMP2755000339_OG0050936	scaffold_1	1403204	1405447	-	estExt_fgenesh1_pg.C_10307	84895
BigNatCCMP2755000340_OG0067686	scaffold_1	1405837	1408435	+	fgenesh1_pg.1_#_309	66274
BigNatCCMP2755000341_OG0000022	scaffold_1	1408797	1409099	-	e_gw1.1.336.1	32975
BigNatCCMP2755000342_OG0000497	scaffold_1	1409418	1413279	+	estExt_fgenesh1_pg.C_10309	84896
BigNatCCMP2755000343_OG0132106	scaffold_1	1413658	1421764	-	estExt_fgenesh1_pg.C_10310	84897
BigNatCCMP2755000344_OG0000975	scaffold_1	1422529	1423007	+	e_gw1.1.350.1	32949
BigNatCCMP2755000345_OG0000506	scaffold_1	1424479	1425535	-	fgenesh1_pg.1_#_313	66278
BigNatCCMP2755000346_OG0067418	scaffold_1	1427204	1429508	-	estExt_fgenesh1_pg.C_10313	84898
BigNatCCMP2755000347_OG0003992	scaffold_1	1430571	1432495	+	estExt_Genewise1Plus.C_10240	51499
BigNatCCMP2755000348_OG0002563	scaffold_1	1433150	1435174	-	estExt_fgenesh1_pg.C_10315	84900
BigNatCCMP2755000349_OG0003154	scaffold_1	1437040	1437938	-	fgenesh1_pm.1_#_24	56999
BigNatCCMP2755000350_OG0004237	scaffold_1	1438620	1440041	+	fgenesh1_pg.1_#_318	66283
BigNatCCMP2755000351_OG0000012	scaffold_1	1440682	1442224	-	fgenesh1_pg.1_#_319	66284
BigNatCCMP2755000352_OG0000012	scaffold_1	1443934	1445762	-	fgenesh1_pg.1_#_320	66285
BigNatCCMP2755000353_OG0000055	scaffold_1	1449576	1455360	-	fgenesh1_pg.1_#_321	66286
BigNatCCMP2755000354_OG0000055	scaffold_1	1459230	1460811	-	aug1.1_g374	125666
BigNatCCMP2755000355_OG0000563	scaffold_1	1461558	1465483	+	aug1.1_g375	125667
BigNatCCMP2755000356_OG1389719	scaffold_1	1465907	1467507	-	estExt_fgenesh1_pg.C_10323	84901
BigNatCCMP2755000357_OG0057982	scaffold_1	1468396	1479021	+	fgenesh1_pg.1_#_325	66290
BigNatCCMP2755000358_OG0642606	scaffold_1	1480500	1481251	+	aug1.1_g379	125671
BigNatCCMP2755000359_OG0131973	scaffold_1	1481949	1486129	-	aug1.1_g380	125672
BigNatCCMP2755000360_OG0001263	scaffold_1	1486601	1489878	+	aug1.1_g381	125673
BigNatCCMP2755000361_OG0000750	scaffold_1	1491034	1499538	-	estExt_fgenesh1_pg.C_10328	84902
BigNatCCMP2755000362_OG0088565	scaffold_1	1500041	1501103	+	estExt_fgenesh1_pg.C_10329	84903
BigNatCCMP2755000363_OG0004548	scaffold_1	1501691	1505579	-	estExt_fgenesh1_pg.C_10330	84904
BigNatCCMP2755000364_OG0082155	scaffold_1	1507987	1510930	-	fgenesh1_pg.1_#_332	66297
BigNatCCMP2755000365_OG0020156	scaffold_1	1512262	1512733	+	aug1.1_g388	125680
BigNatCCMP2755000366_OG0003824	scaffold_1	1516087	1516935	+	fgenesh1_kg.1_#_131_#_7205_1_CFAO_EXTA	58792
BigNatCCMP2755000367_OG0324685	scaffold_1	1517719	1518998	-	estExt_fgenesh1_pg.C_10333	84906
BigNatCCMP2755000368_OG0000582	scaffold_1	1520347	1523352	-	gw1.1.183.1	23399
BigNatCCMP2755000369_OG0064011	scaffold_1	1533342	1534029	+	fgenesh1_kg.1_#_133_#_3729_0_CFAO13475.b1_CFAO_EXTA	58794
BigNatCCMP2755000370_OG1389720	scaffold_1	1534186	1535114	+	fgenesh1_kg.1_#_135_#_3729_1_CFAO_EXTA	58796
BigNatCCMP2755000371_OG0132000	scaffold_1	1535727	1539317	-	estExt_fgenesh1_pg.C_10336	84908
BigNatCCMP2755000372_OG0005502	scaffold_1	1540370	1542225	+	fgenesh1_pg.1_#_338	66303
BigNatCCMP2755000373_OG0000028	scaffold_1	1552882	1553463	+	gw1.1.210.1	24380
BigNatCCMP2755000374_OG0067316	scaffold_1	1554937	1557322	+	fgenesh1_pg.1_#_340	66305
BigNatCCMP2755000375_OG0000001	scaffold_1	1558824	1560647	-	estExt_Genewise1Plus.C_10267	51505
BigNatCCMP2755000376_OG1389721	scaffold_1	1564312	1566615	-	aug1.1_g398	125690
BigNatCCMP2755000377_OG0001867	scaffold_1	1566727	1568103	+	aug1.1_g399	125691
BigNatCCMP2755000378_OG0001867	scaffold_1	1570859	1572575	+	fgenesh1_pg.1_#_343	66308
BigNatCCMP2755000379_OG0006024	scaffold_1	1573224	1575875	-	estExt_fgenesh1_pg.C_10342	84909
BigNatCCMP2755000380_OG0105873	scaffold_1	1576409	1595147	+	estExt_fgenesh1_pg.C_10343	84910
BigNatCCMP2755000381_OG0001498	scaffold_1	1596115	1596642	-	fgenesh1_pg.1_#_346	66311
BigNatCCMP2755000382_OG0063804	scaffold_1	1597028	1600766	+	aug1.1_g406	125698
BigNatCCMP2755000383_OG0096394	scaffold_1	1601468	1602019	-	aug1.1_g407	125699
BigNatCCMP2755000384_OG0000496	scaffold_1	1602716	1605976	+	estExt_Genewise1Plus.C_10273	51508
BigNatCCMP2755000385_OG0015640	scaffold_1	1606150	1610639	-	estExt_fgenesh1_pg.C_10347	84912
BigNatCCMP2755000386_OG0000206	scaffold_1	1611779	1617321	+	gw1.1.6.1	18531
BigNatCCMP2755000387_OG0000135	scaffold_1	1618956	1620847	-	aug1.1_g411	125703
BigNatCCMP2755000388_OG0001204	scaffold_1	1621796	1622840	+	estExt_Genewise1Plus.C_10276	51509
BigNatCCMP2755000389_OG0642254	scaffold_1	1624702	1630451	-	fgenesh1_pg.1_#_353	66318
BigNatCCMP2755000390_OG0017052	scaffold_1	1631228	1633035	+	fgenesh1_pm.1_#_26	57001
BigNatCCMP2755000391_OG0003450	scaffold_1	1633531	1638252	-	estExt_fgenesh1_pg.C_10353	84914
BigNatCCMP2755000392_OG0001680	scaffold_1	1639020	1641509	+	aug1.1_g416	125708
BigNatCCMP2755000393_OG0000831	scaffold_1	1642625	1644868	-	estExt_Genewise1Plus.C_10285	51511
BigNatCCMP2755000394_OG0105642	scaffold_1	1645765	1647484	+	aug1.1_g418	125710
BigNatCCMP2755000395_OG0642661	scaffold_1	1648330	1649777	-	aug1.1_g419	125711
BigNatCCMP2755000396_OG0131987	scaffold_1	1650839	1652477	+	fgenesh1_pg.1_#_360	66325
BigNatCCMP2755000397_OG0642662	scaffold_1	1653617	1655888	-	aug1.1_g421	125713
BigNatCCMP2755000398_OG0002982	scaffold_1	1656266	1657986	+	estExt_Genewise1Plus.C_10289	51515
BigNatCCMP2755000399_OG0175368	scaffold_1	1658514	1659954	-	estExt_fgenesh1_pg.C_10361	84917
BigNatCCMP2755000400_OG0000199	scaffold_1	1660827	1662872	+	e_gw1.1.137.1	33240
BigNatCCMP2755000401_OG0005091	scaffold_1	1665082	1666190	-	fgenesh1_pg.1_#_365	66330
BigNatCCMP2755000402_OG1389722	scaffold_1	1666261	1668420	+	aug1.1_g426	125718
BigNatCCMP2755000403_OG0324740	scaffold_1	1668790	1673228	+	aug1.1_g427	125719
BigNatCCMP2755000404_OG0642181	scaffold_1	1673650	1675619	-	fgenesh1_kg.1_#_144_#_5081_1_CFAO_EXTA	58805
BigNatCCMP2755000405_OG0002237	scaffold_1	1676049	1679952	+	estExt_fgenesh1_pg.C_10366	84919
BigNatCCMP2755000406_OG0000095	scaffold_1	1680873	1684688	+	fgenesh1_pg.1_#_369	66334
BigNatCCMP2755000407_OG0324885	scaffold_1	1685668	1687567	-	fgenesh1_pg.1_#_370	66335
BigNatCCMP2755000408_OG0003254	scaffold_1	1688256	1691743	+	fgenesh1_pg.1_#_371	66336
BigNatCCMP2755000409_OG0439342	scaffold_1	1692768	1701126	-	fgenesh1_pg.1_#_372	66337
BigNatCCMP2755000410_OG0002141	scaffold_1	1704687	1708838	+	aug1.1_g435	125727
BigNatCCMP2755000411_OG0004216	scaffold_1	1709679	1710720	-	estExt_fgenesh1_pg.C_10372	84920
BigNatCCMP2755000412_OG0002387	scaffold_1	1711001	1712886	+	estExt_Genewise1Plus.C_10293	51516
BigNatCCMP2755000413_OG0003202	scaffold_1	1713399	1715436	-	estExt_fgenesh1_pg.C_10374	84922
BigNatCCMP2755000414_OG0208436	scaffold_1	1716199	1725212	+	fgenesh1_pg.1_#_377	66342
BigNatCCMP2755000415_OG0002032	scaffold_1	1726110	1728317	-	aug1.1_g440	125732
BigNatCCMP2755000416_OG0642663	scaffold_1	1729710	1731057	-	estExt_fgenesh1_pg.C_10377	84923
BigNatCCMP2755000417_OG0000171	scaffold_1	1731432	1734398	+	fgenesh1_pm.1_#_28	57003
BigNatCCMP2755000418_OG0000891	scaffold_1	1735122	1738891	-	aug1.1_g443	125735
BigNatCCMP2755000419_OG0000891	scaffold_1	1739854	1740518	-	aug1.1_g444	125736
BigNatCCMP2755000420_OG0000026	scaffold_1	1742183	1742707	-	e_gw1.1.331.1	33225
BigNatCCMP2755000421_OG0000020	scaffold_1	1744568	1749422	+	aug1.1_g446	125738
BigNatCCMP2755000422_OG0001919	scaffold_1	1750630	1756081	-	estExt_fgenesh1_pg.C_10381	84924
BigNatCCMP2755000423_OG0005425	scaffold_1	1756796	1766767	+	fgenesh1_pg.1_#_384	66349
BigNatCCMP2755000424_OG0003843	scaffold_1	1774523	1777870	+	estExt_Genewise1Plus.C_10305	51521
BigNatCCMP2755000425_OG0642664	scaffold_1	1778955	1779540	-	fgenesh1_kg.1_#_157_#_2878_1_CFAO_EXTA	58818
BigNatCCMP2755000426_OG0255539	scaffold_1	1780926	1785057	-	fgenesh1_pg.1_#_387	66352
BigNatCCMP2755000427_OG0255539	scaffold_1	1785636	1789886	-	fgenesh1_pg.1_#_388	66353
BigNatCCMP2755000428_OG0105874	scaffold_1	1790087	1792449	+	estExt_fgenesh1_pg.C_10387	84927
BigNatCCMP2755000429_OG1389723	scaffold_1	1794049	1795568	+	aug1.1_g456	125748
BigNatCCMP2755000430_OG0000817	scaffold_1	1797329	1798686	+	aug1.1_g457	125749
BigNatCCMP2755000431_OG0017383	scaffold_1	1799140	1800785	-	estExt_Genewise1.C_10315	45997
BigNatCCMP2755000432_OG0000006	scaffold_1	1801700	1803700	+	fgenesh1_pm.1_#_31	57006
BigNatCCMP2755000433_OG0005482	scaffold_1	1805243	1807629	-	aug1.1_g460	125752
BigNatCCMP2755000434_OG0000888	scaffold_1	1808066	1811201	+	aug1.1_g461	125753
BigNatCCMP2755000435_OG0004106	scaffold_1	1811785	1818715	-	fgenesh1_pg.1_#_395	66360
BigNatCCMP2755000436_OG0000775	scaffold_1	1819459	1821665	+	aug1.1_g463	125755
BigNatCCMP2755000437_OG0052982	scaffold_1	1823364	1833178	-	fgenesh1_pg.1_#_397	66362
BigNatCCMP2755000438_OG0000007	scaffold_1	1834386	1837465	+	gw1.1.161.1	22810
BigNatCCMP2755000439_OG0255540	scaffold_1	1839961	1843397	-	estExt_fgenesh1_pg.C_10397	84929
BigNatCCMP2755000440_OG0642665	scaffold_1	1843715	1845105	+	estExt_Genewise1Plus.C_10317	51525
BigNatCCMP2755000441_OG0082145	scaffold_1	1845819	1849076	-	aug1.1_g468	125760
BigNatCCMP2755000442_OG0005094	scaffold_1	1849264	1852976	+	aug1.1_g469	125761
BigNatCCMP2755000443_OG0439343	scaffold_1	1854952	1856213	-	fgenesh1_pg.1_#_402	66367
BigNatCCMP2755000444_OG0117380	scaffold_1	1856864	1857274	-	aug1.1_g471	125763
BigNatCCMP2755000445_OG0071820	scaffold_1	1858187	1859852	+	fgenesh1_pg.1_#_404	66369
BigNatCCMP2755000446_OG0038827	scaffold_1	1860338	1862644	-	estExt_fgenesh1_pg.C_10403	84930
BigNatCCMP2755000447_OG0001305	scaffold_1	1865233	1868507	+	estExt_fgenesh1_pg.C_10404	84931
BigNatCCMP2755000448_OG0001752	scaffold_1	1869691	1873443	-	estExt_fgenesh1_pm.C_10033	92069
BigNatCCMP2755000449_OG0117346	scaffold_1	1874116	1881468	+	estExt_fgenesh1_pg.C_10405	84932
BigNatCCMP2755000450_OG0005953	scaffold_1	1882887	1887813	-	fgenesh1_pg.1_#_409	66374
BigNatCCMP2755000451_OG0003880	scaffold_1	1888728	1890107	+	aug1.1_g479	125771
BigNatCCMP2755000452_OG0000528	scaffold_1	1891230	1893030	-	fgenesh1_pg.1_#_411	66376
BigNatCCMP2755000453_OG0005090	scaffold_1	1893565	1895978	+	estExt_fgenesh1_pg.C_10409	84933
BigNatCCMP2755000454_OG0105784	scaffold_1	1897003	1898175	-	fgenesh1_pg.1_#_413	66378
BigNatCCMP2755000455_OG0105776	scaffold_1	1898357	1900275	+	estExt_fgenesh1_pg.C_10411	84934
BigNatCCMP2755000456_OG0151030	scaffold_1	1900779	1902078	-	estExt_fgenesh1_pg.C_10412	84935
BigNatCCMP2755000457_OG0117381	scaffold_1	1903125	1914842	-	estExt_fgenesh1_pg.C_10413	84936
BigNatCCMP2755000458_OG0002282	scaffold_1	1915676	1917992	+	fgenesh1_pg.1_#_417	66382
BigNatCCMP2755000459_OG0000153	scaffold_1	1919339	1932614	-	fgenesh1_pg.1_#_418	66383
BigNatCCMP2755000460_OG0003944	scaffold_1	1934330	1938413	-	aug1.1_g492	125784
BigNatCCMP2755000461_OG0000264	scaffold_1	1938926	1941444	+	e_gw1.1.172.1	33096
BigNatCCMP2755000462_OG0439344	scaffold_1	1950890	1952014	+	aug1.1_g495	125787
BigNatCCMP2755000463_OG0001161	scaffold_1	1953103	1956799	+	fgenesh1_pg.1_#_422	66387
BigNatCCMP2755000464_OG0008661	scaffold_1	1957392	1959021	-	fgenesh1_kg.1_#_172_#_6467_1_CFAO_EXTA	58833
BigNatCCMP2755000465_OG1389724	scaffold_1	1959001	1960230	+	fgenesh1_kg.1_#_173_#_6467_0_CFAO8454.b1_CFAO_EXTA	58834
BigNatCCMP2755000466_OG0000001	scaffold_1	1962150	1964665	+	e_gw1.1.79.1	33082
BigNatCCMP2755000467_OG0000433	scaffold_1	1971058	1975216	-	estExt_fgenesh1_pg.C_10422	84938
BigNatCCMP2755000468_OG0000433	scaffold_1	1975694	1976379	-	fgenesh1_pg.1_#_426	66391
BigNatCCMP2755000469_OG0002461	scaffold_1	1984242	1985098	-	e_gw1.1.454.1	33311
BigNatCCMP2755000470_OG0000434	scaffold_1	1988320	1990790	-	estExt_Genewise1Plus.C_10343	51535
BigNatCCMP2755000471_OG0005537	scaffold_1	1991018	1994629	+	fgenesh1_pg.1_#_430	66395
BigNatCCMP2755000472_OG0324886	scaffold_1	1996257	1997085	+	fgenesh1_kg.1_#_175_#_4812_1_CFAO_EXTA	58836
BigNatCCMP2755000473_OG0324886	scaffold_1	1997245	2000356	+	estExt_fgenesh1_pg.C_10428	84941
BigNatCCMP2755000474_OG0324850	scaffold_1	2000434	2002013	+	fgenesh1_kg.1_#_176_#_697_1_CFAO_EXTA	58837
BigNatCCMP2755000475_OG0001693	scaffold_1	2002586	2009384	-	estExt_fgenesh1_pg.C_10429	84942
BigNatCCMP2755000476_OG0001257	scaffold_1	2010349	2024145	+	e_gw1.1.3.1	33130
BigNatCCMP2755000477_OG0208428	scaffold_1	2024963	2032040	-	fgenesh1_pg.1_#_434	66399
BigNatCCMP2755000478_OG0000049	scaffold_1	2034071	2037750	-	e_gw1.1.174.1	33120
BigNatCCMP2755000479_OG0007920	scaffold_1	2040468	2044582	+	estExt_fgenesh1_pg.C_10433	84944
BigNatCCMP2755000480_OG0642623	scaffold_1	2045731	2047003	-	fgenesh1_pg.1_#_437	66402
BigNatCCMP2755000481_OG0082156	scaffold_1	2047485	2050815	+	fgenesh1_pg.1_#_438	66403
BigNatCCMP2755000482_OG0096405	scaffold_1	2051938	2053472	-	estExt_fgenesh1_pg.C_10436	84945
BigNatCCMP2755000483_OG0439210	scaffold_1	2054021	2054874	+	estExt_fgenesh1_pg.C_10437	84946
BigNatCCMP2755000484_OG0004277	scaffold_1	2055290	2057744	-	estExt_fgenesh1_pg.C_10438	84947
BigNatCCMP2755000485_OG0000212	scaffold_1	2058338	2060376	+	fgenesh1_pg.1_#_442	66407
BigNatCCMP2755000486_OG0000334	scaffold_1	2063141	2067089	-	estExt_fgenesh1_pg.C_10440	84948
BigNatCCMP2755000487_OG0000180	scaffold_1	2068277	2070387	+	estExt_Genewise1Plus.C_10357	51539
BigNatCCMP2755000488_OG0001353	scaffold_1	2071394	2087139	-	fgenesh1_pg.1_#_445	66410
BigNatCCMP2755000489_OG0011109	scaffold_1	2087474	2092229	+	fgenesh1_pg.1_#_446	66411
BigNatCCMP2755000490_OG0014237	scaffold_1	2093361	2098198	+	aug1.1_g527	125819
BigNatCCMP2755000491_OG0439238	scaffold_1	2098811	2099725	-	fgenesh1_pg.1_#_448	66413
BigNatCCMP2755000492_OG0001388	scaffold_1	2101329	2103993	+	e_gw1.1.31.1	33170
BigNatCCMP2755000493_OG0000031	scaffold_1	2105762	2106206	+	e_gw1.1.508.1	32989
BigNatCCMP2755000494_OG0000031	scaffold_1	2106189	2106828	+	aug1.1_g531	125823
BigNatCCMP2755000495_OG0000079	scaffold_1	2107755	2108302	-	aug1.1_g532	125824
BigNatCCMP2755000496_OG0324887	scaffold_1	2119144	2120970	-	fgenesh1_pg.1_#_451	66416
BigNatCCMP2755000497_OG0000383	scaffold_1	2121387	2123822	+	fgenesh1_pg.1_#_452	66417
BigNatCCMP2755000498_OG0000383	scaffold_1	2125430	2129041	+	fgenesh1_pg.1_#_453	66418
BigNatCCMP2755000499_OG0024391	scaffold_1	2129553	2130829	-	estExt_fgenesh1_pg.C_10451	84950
BigNatCCMP2755000500_OG0001801	scaffold_1	2131904	2134181	+	fgenesh1_pg.1_#_455	66420
BigNatCCMP2755000501_OG0000683	scaffold_1	2135627	2137413	-	fgenesh1_pg.1_#_456	66421
BigNatCCMP2755000502_OG0255541	scaffold_1	2138027	2143134	+	aug1.1_g539	125831
BigNatCCMP2755000503_OG0004041	scaffold_1	2151936	2155306	+	aug1.1_g540	125832
BigNatCCMP2755000504_OG0004535	scaffold_1	2155824	2157554	-	fgenesh1_kg.1_#_184_#_7354_1_CFAO_EXTA	58845
BigNatCCMP2755000505_OG0005744	scaffold_1	2157949	2160365	+	estExt_fgenesh1_pg.C_10458	84952
BigNatCCMP2755000506_OG0000928	scaffold_1	2169966	2174401	+	fgenesh1_pg.1_#_463	66428
BigNatCCMP2755000507_OG0001580	scaffold_1	2175593	2176195	-	fgenesh1_pg.1_#_464	66429
BigNatCCMP2755000508_OG0003431	scaffold_1	2176318	2178722	+	estExt_fgenesh1_pg.C_10462	84954
BigNatCCMP2755000509_OG0000022	scaffold_1	2179165	2180092	-	estExt_Genewise1.C_10375	46016
BigNatCCMP2755000510_OG0002172	scaffold_1	2180606	2184407	+	fgenesh1_pg.1_#_467	66432
BigNatCCMP2755000511_OG0063382	scaffold_1	2185109	2187490	-	estExt_fgenesh1_pg.C_10465	84956
BigNatCCMP2755000512_OG0000689	scaffold_1	2188368	2191883	+	estExt_fgenesh1_pg.C_10466	84957
BigNatCCMP2755000513_OG0017710	scaffold_1	2192361	2195591	-	estExt_fgenesh1_pg.C_10467	84958
BigNatCCMP2755000514_OG0000445	scaffold_1	2196191	2197412	+	e_gw1.1.92.1	33227
BigNatCCMP2755000515_OG0087047	scaffold_1	2200130	2200987	-	gw1.1.280.1	26025
BigNatCCMP2755000516_OG0004386	scaffold_1	2202362	2202964	+	aug1.1_g555	125847
BigNatCCMP2755000517_OG0324722	scaffold_1	2206728	2209005	-	aug1.1_g556	125848
BigNatCCMP2755000518_OG0000818	scaffold_1	2209165	2217882	-	aug1.1_g557	125849
BigNatCCMP2755000519_OG0000326	scaffold_1	2218386	2220040	+	estExt_fgenesh1_pg.C_10472	84959
